17.75;0.2796;0.9020;0.7535;292.5632;144.4029;59.5845
17.77;0.2796;0.9022;0.7534;292.5632;144.4029;59.7461
17.78;0.2796;0.9022;0.7534;292.5632;144.4029;59.7975
17.80;0.2796;0.9023;0.7534;292.5632;144.4030;59.9295
17.82;0.2796;0.9023;0.7534;292.5632;144.4029;59.9871
17.83;0.2797;0.9025;0.7533;292.5632;144.4029;60.1787
17.85;0.2797;0.9026;0.7533;292.5632;144.4029;60.3487
17.87;0.2802;0.9035;0.7561;291.6207;141.9537;62.6158
17.88;0.2806;0.9034;0.7552;291.6560;141.9329;62.7536
17.90;0.2807;0.9036;0.7552;291.5937;141.8014;62.8869
17.92;0.2810;0.9035;0.7550;291.6631;141.6094;62.9917
17.93;0.2814;0.9036;0.7546;291.5957;141.5621;63.0067
17.95;0.2813;0.9038;0.7544;291.4941;141.8307;62.8308
17.97;0.2812;0.9041;0.7544;291.3726;141.9121;62.8197
17.98;0.2812;0.9042;0.7545;291.3190;141.8592;62.9668
18.00;0.2812;0.9044;0.7545;291.2411;141.9638;63.0122
18.02;0.2813;0.9045;0.7546;291.2313;141.8385;63.1440
18.03;0.2814;0.9047;0.7543;291.2518;142.0673;63.2130
18.05;0.2813;0.9047;0.7543;291.2177;142.1241;63.3887
18.07;0.2813;0.9047;0.7542;291.2721;142.2595;63.4822
18.08;0.2812;0.9047;0.7542;291.2381;142.3873;63.5110
18.10;0.2811;0.9047;0.7540;291.2926;142.5458;63.4586
18.12;0.2811;0.9046;0.7539;291.3472;142.7035;63.4068
18.13;0.2809;0.9046;0.7540;291.3472;142.7742;63.4801
18.15;0.2809;0.9047;0.7540;291.3472;142.7978;63.5533
18.17;0.2807;0.9047;0.7539;291.3681;143.0596;63.4572
18.18;0.2807;0.9047;0.7538;291.4230;143.1926;63.3334
18.20;0.2807;0.9047;0.7538;291.4230;143.1926;63.3334
18.22;0.2807;0.9047;0.7538;291.4230;143.1926;63.4066
18.23;0.2807;0.9048;0.7539;291.4230;143.2162;63.4066
18.25;0.2807;0.9048;0.7539;291.4333;143.2932;63.4957
18.27;0.2807;0.9048;0.7540;291.4332;143.2932;63.5689
18.28;0.2806;0.9048;0.7539;291.4435;143.3466;63.6580
18.30;0.2806;0.9048;0.7539;291.4538;143.4235;63.6740
18.32;0.2807;0.9046;0.7538;291.5969;143.4749;63.6743
18.33;0.2806;0.9046;0.7539;291.5726;143.5500;63.7717
18.35;0.2807;0.9044;0.7539;291.6810;143.5755;63.7805
18.37;0.2809;0.9043;0.7539;291.7994;143.6527;63.7335
18.38;0.2809;0.9042;0.7539;291.8535;143.6530;63.7384
18.40;0.2809;0.9041;0.7539;291.8846;143.8093;63.6432
18.42;0.2810;0.9040;0.7539;291.9282;143.7571;63.7046
18.43;0.2810;0.9039;0.7538;292.0237;143.9637;63.6335
18.45;0.2810;0.9038;0.7538;292.0657;144.1461;63.4845
18.47;0.2810;0.9038;0.7540;292.0412;144.1752;63.5805
18.48;0.2811;0.9038;0.7538;292.1407;144.2470;63.4536
18.50;0.2810;0.9038;0.7538;292.1186;144.4025;63.3542
18.52;0.2811;0.9039;0.7539;292.1513;144.2981;63.5449
18.53;0.2812;0.9040;0.7541;292.1161;144.2527;63.5495
18.55;0.2812;0.9040;0.7540;292.1938;144.4551;63.4710
18.57;0.2813;0.9041;0.7543;292.1586;144.4100;63.5486
18.58;0.2813;0.9041;0.7543;292.1586;144.4100;63.5486
18.60;0.2814;0.9041;0.7541;292.2476;144.4053;63.6983
18.62;0.2815;0.9041;0.7541;292.2476;144.3817;63.6983
18.63;0.2815;0.9041;0.7541;292.2583;144.4089;63.7900
18.65;0.2816;0.9040;0.7541;292.3014;144.3319;63.8524
18.67;0.2816;0.9040;0.7540;292.3120;144.3825;63.9442
18.68;0.2817;0.9039;0.7541;292.3551;144.3290;64.0065
18.70;0.2817;0.9039;0.7540;292.3657;144.3795;63.9519
18.72;0.2818;0.9038;0.7540;292.4088;144.3260;64.0875
18.73;0.2818;0.9038;0.7540;292.4088;144.3260;64.1607
18.75;0.2820;0.9038;0.7540;292.4411;144.1987;64.3506
18.77;0.2821;0.9038;0.7540;292.4734;144.0952;64.4671
18.78;0.2820;0.9038;0.7541;292.3845;144.0534;64.4632
18.80;0.2821;0.9038;0.7541;292.4169;143.9499;64.5796
18.82;0.2821;0.9038;0.7539;292.4734;144.0717;64.5403
18.83;0.2821;0.9038;0.7541;292.4169;143.9499;64.6528
18.85;0.2821;0.9038;0.7541;292.4274;144.0240;64.5982
18.87;0.2821;0.9037;0.7541;292.4703;144.0182;64.6598
18.88;0.2820;0.9037;0.7542;292.4809;144.0921;64.6053
18.90;0.2820;0.9037;0.7541;292.4915;144.1424;64.5509
18.92;0.2821;0.9036;0.7542;292.5343;144.1130;64.5393
18.93;0.2821;0.9035;0.7541;292.5983;144.1838;64.4925
18.95;0.2822;0.9034;0.7541;292.6516;144.1807;64.4267
18.97;0.2822;0.9032;0.7541;292.7367;144.3266;64.1995
18.98;0.2822;0.9032;0.7540;292.7793;144.5247;64.0579
19.00;0.2822;0.9030;0.7541;292.8288;144.6258;63.9074
19.02;0.2822;0.9030;0.7541;292.8288;144.6258;63.9074
19.03;0.2823;0.9028;0.7541;292.9359;144.8663;63.6502
19.05;0.2822;0.9028;0.7542;292.9215;144.9460;63.6178
19.07;0.2823;0.9027;0.7542;292.9637;144.8918;63.6801
19.08;0.2824;0.9027;0.7542;292.9950;144.7891;63.7953
19.10;0.2823;0.9027;0.7543;292.9060;144.7761;63.7867
19.12;0.2823;0.9027;0.7543;292.9059;144.7761;63.8600
19.13;0.2824;0.9027;0.7543;292.9373;144.6734;63.9751
19.15;0.2826;0.9027;0.7543;292.9687;144.5708;64.0168
19.17;0.2826;0.9027;0.7543;292.9687;144.5708;64.0168
19.18;0.2826;0.9027;0.7543;292.9687;144.5473;64.0900
19.20;0.2827;0.9027;0.7543;293.0001;144.4449;64.2048
19.22;0.2827;0.9027;0.7543;293.0001;144.4449;64.2048
19.23;0.2828;0.9027;0.7545;292.9741;144.2266;64.4995
19.25;0.2828;0.9027;0.7545;292.9741;144.2266;64.5727
19.27;0.2830;0.9027;0.7546;292.9482;144.0081;64.7944
19.28;0.2831;0.9027;0.7546;292.9798;143.9064;64.9084
19.30;0.2831;0.9027;0.7546;292.9798;143.9064;64.9084
19.32;0.2832;0.9026;0.7546;293.0114;143.8049;65.0222
19.33;0.2832;0.9027;0.7546;293.0009;143.7557;65.0756
19.35;0.2833;0.9026;0.7546;293.0326;143.6544;65.1892
19.37;0.2834;0.9026;0.7546;293.0643;143.5533;65.2294
19.38;0.2835;0.9026;0.7546;293.0960;143.4524;65.3426
19.40;0.2834;0.9026;0.7547;293.0643;143.5769;65.2294
19.42;0.2834;0.9027;0.7548;293.0072;143.4597;65.3372
19.43;0.2836;0.9026;0.7547;293.1277;143.3752;65.4557
19.45;0.2837;0.9025;0.7547;293.1595;143.2747;65.4952
19.47;0.2836;0.9025;0.7546;293.1595;143.2983;65.4952
19.48;0.2837;0.9026;0.7548;293.1025;143.1813;65.6761
19.50;0.2837;0.9026;0.7548;293.1025;143.1813;65.6028
19.52;0.2838;0.9025;0.7548;293.1343;143.0809;65.7154
19.53;0.2837;0.9025;0.7549;293.0775;142.9870;65.8235
19.55;0.2836;0.9025;0.7549;293.0775;143.0341;65.8235
19.57;0.2837;0.9025;0.7551;293.0526;142.8396;66.0443
19.58;0.2838;0.9024;0.7551;293.0945;142.7893;66.0294
