14.63;0.2936;0.8891;0.7320;306.1473;145.4294;102.0296
14.65;0.2935;0.8891;0.7320;306.1473;145.4530;102.0296
14.67;0.2934;0.8891;0.7321;306.1473;145.5001;102.1028
14.68;0.2934;0.8891;0.7320;306.1473;145.5001;102.0296
14.70;0.2934;0.8890;0.7321;306.1810;145.4617;102.1309
14.72;0.2933;0.8889;0.7320;306.1913;145.5375;102.0954
14.73;0.2933;0.8888;0.7321;306.2353;145.5278;102.0878
14.75;0.2932;0.8888;0.7321;306.2455;145.5800;102.1256
14.77;0.2932;0.8886;0.7321;306.2895;145.5703;102.1179
14.78;0.2930;0.8887;0.7322;306.2051;145.6392;102.1101
14.80;0.2931;0.8885;0.7322;306.2592;145.6346;102.0669
14.82;0.2931;0.8883;0.7320;306.3846;145.7268;101.9333
14.83;0.2930;0.8883;0.7321;306.3338;145.7106;101.9529
14.85;0.2930;0.8883;0.7321;306.3441;145.7627;101.9907
14.87;0.2928;0.8882;0.7321;306.3544;145.8383;101.9554
14.88;0.2929;0.8882;0.7323;306.2933;145.7700;102.0103
14.90;0.2929;0.8881;0.7321;306.3981;145.8050;102.0209
14.92;0.2928;0.8880;0.7322;306.3575;145.8174;101.9317
14.93;0.2928;0.8881;0.7323;306.2964;145.7492;101.9866
14.95;0.2928;0.8880;0.7323;306.3066;145.7778;101.9512
14.97;0.2927;0.8881;0.7323;306.2732;145.8632;101.9236
14.98;0.2928;0.8880;0.7323;306.3168;145.8064;101.9157
15.00;0.2928;0.8880;0.7323;306.3168;145.8064;101.9157
15.02;0.2927;0.8881;0.7324;306.2224;145.8235;101.9432
15.03;0.2928;0.8881;0.7326;306.1946;145.6697;102.0259
15.05;0.2928;0.8882;0.7327;306.1438;145.6299;102.0457
15.07;0.2928;0.8881;0.7327;306.1540;145.6586;102.0101
15.08;0.2928;0.8881;0.7328;306.1031;145.6188;102.0299
15.10;0.2928;0.8882;0.7328;306.0726;145.6366;101.9783
15.12;0.2926;0.8883;0.7329;305.9987;145.7111;101.9350
15.13;0.2927;0.8883;0.7330;305.9810;145.5859;101.9823
15.15;0.2928;0.8884;0.7331;305.9199;145.5170;102.0381
15.17;0.2927;0.8880;0.7331;305.9199;145.5170;102.0381
15.18;0.2926;0.8881;0.7333;305.9199;145.5170;102.0799
15.20;0.2926;0.8880;0.7333;305.9199;145.5170;102.0553
15.22;0.2926;0.8879;0.7333;305.9199;145.5170;101.9507
15.23;0.2926;0.8879;0.7333;305.9199;145.5170;101.9927
15.25;0.2926;0.8879;0.7334;305.9199;145.5170;102.0116
15.27;0.2925;0.8879;0.7334;305.9199;145.5170;102.0413
15.28;0.2925;0.8878;0.7334;305.9199;145.5170;102.1024
15.30;0.2925;0.8878;0.7334;305.9199;145.5170;102.1596
15.32;0.2925;0.8877;0.7335;305.9199;145.5170;102.1895
15.33;0.2925;0.8877;0.7335;305.9199;145.5170;102.1230
15.35;0.2925;0.8877;0.7335;305.9199;145.5170;102.2259
15.37;0.2924;0.8876;0.7335;305.9199;145.5170;102.1596
15.38;0.2924;0.8875;0.7336;305.9199;145.5170;102.1664
15.40;0.2924;0.8875;0.7336;305.9199;145.5170;102.1718
15.42;0.2924;0.8874;0.7337;305.9199;145.5170;102.1721
15.43;0.2923;0.8873;0.7337;305.9199;145.5170;102.1672
15.45;0.2923;0.8873;0.7337;305.9199;145.5170;102.1866
15.47;0.2923;0.8872;0.7338;305.9199;145.5170;102.2671
15.48;0.2922;0.8871;0.7338;305.9199;145.5170;102.2309
15.50;0.2922;0.8871;0.7338;305.9199;145.5170;102.2624
15.52;0.2922;0.8870;0.7339;305.9199;145.5170;102.2513
15.53;0.2922;0.8869;0.7339;305.9199;145.5170;102.3127
15.55;0.2922;0.8869;0.7339;305.9199;145.5170;102.3132
15.57;0.2922;0.8869;0.7339;305.9199;145.5170;102.3560
15.58;0.2922;0.8869;0.7339;305.9199;145.5170;102.3676
15.60;0.2922;0.8869;0.7340;305.9199;145.5170;102.3994
15.62;0.2922;0.8869;0.7340;305.9199;145.5170;102.4111
15.63;0.2922;0.8869;0.7339;305.9199;145.5170;102.4782
15.65;0.2922;0.8869;0.7339;305.9199;145.5170;102.5211
15.67;0.2922;0.8870;0.7339;305.9199;145.5170;102.4717
15.68;0.2922;0.8870;0.7339;305.9199;145.5170;102.5147
15.70;0.2922;0.8870;0.7339;305.9199;145.5170;102.5147
15.72;0.2922;0.8870;0.7339;305.9199;145.5170;102.5615
15.73;0.2922;0.8870;0.7339;305.9199;145.5170;102.5967
15.75;0.2922;0.8870;0.7339;305.9199;145.5170;102.6387
15.77;0.2922;0.8870;0.7339;305.9199;145.5170;102.7061
15.78;0.2922;0.8871;0.7338;305.9199;145.5170;102.6992
15.80;0.2922;0.8871;0.7338;305.9199;145.5170;102.7124
15.82;0.2923;0.8871;0.7338;305.9199;145.5170;102.7963
15.83;0.2923;0.8871;0.7338;305.9199;145.5170;102.7592
15.85;0.2923;0.8871;0.7338;305.9199;145.5170;102.7592
15.87;0.2923;0.8871;0.7338;305.9199;145.5170;102.8010
15.88;0.2923;0.8871;0.7338;305.9199;145.5170;102.8132
15.90;0.2923;0.8872;0.7338;305.9199;145.5170;102.8673
15.92;0.2923;0.8872;0.7338;305.9199;145.5170;102.7872
15.93;0.2923;0.8872;0.7338;305.9199;145.5170;102.8290
15.95;0.2923;0.8872;0.7338;305.9199;145.5170;102.8412
15.97;0.2923;0.8872;0.7338;305.9199;145.5170;102.8651
15.98;0.2923;0.8872;0.7338;305.9199;145.5170;102.8447
16.00;0.2923;0.8873;0.7337;305.9199;145.5170;102.7646
16.02;0.2923;0.8873;0.7337;305.9199;145.5170;102.8306
16.03;0.2923;0.8873;0.7337;305.9199;145.5170;102.7820
16.05;0.2924;0.8874;0.7337;305.9199;145.5171;102.8046
16.07;0.2924;0.8874;0.7337;305.9199;145.5171;102.8046
16.08;0.2924;0.8874;0.7337;305.9199;145.5170;102.8462
16.10;0.2924;0.8874;0.7337;305.9199;145.5171;102.8046
16.12;0.2924;0.8874;0.7337;305.9199;145.5170;102.8654
16.13;0.2923;0.8873;0.7337;305.9199;145.5171;102.8845
16.15;0.2923;0.8873;0.7337;305.9199;145.5170;102.8902
16.17;0.2923;0.8873;0.7337;305.9199;145.5170;102.9297
