11.97;0.2900;0.8895;0.7290;306.5788;150.1972;84.0581
11.98;0.2899;0.8896;0.7291;306.4843;150.2006;84.0758
12.00;0.2899;0.8896;0.7291;306.4843;150.2006;84.0025
12.02;0.2898;0.8896;0.7291;306.4653;150.2935;83.9365
12.03;0.2900;0.8895;0.7291;306.4966;150.1803;83.9691
12.05;0.2901;0.8896;0.7292;306.4458;150.0975;83.9860
12.07;0.2901;0.8894;0.7290;306.5335;150.1901;83.8691
12.08;0.2902;0.8895;0.7291;306.4826;150.1310;83.8858
12.10;0.2901;0.8895;0.7291;306.4514;150.1971;83.8532
12.12;0.2901;0.8894;0.7291;306.4637;150.2239;83.8198
12.13;0.2901;0.8894;0.7291;306.4761;150.2507;83.7865
12.15;0.2901;0.8893;0.7291;306.4884;150.2539;83.7531
12.17;0.2901;0.8893;0.7292;306.4499;150.2454;83.7364
12.18;0.2901;0.8893;0.7293;306.3990;150.2101;83.6798
12.20;0.2901;0.8893;0.7292;306.4113;150.2370;83.7197
12.22;0.2901;0.8892;0.7292;306.4360;150.2907;83.6530
12.23;0.2901;0.8893;0.7293;306.3727;150.2286;83.7029
12.25;0.2900;0.8892;0.7294;306.3341;150.2438;83.6862
12.27;0.2900;0.8891;0.7294;306.3588;150.2976;83.6193
12.28;0.2899;0.8891;0.7296;306.2692;150.2543;83.6190
12.30;0.2899;0.8891;0.7296;306.2816;150.2813;83.5123
12.32;0.2899;0.8891;0.7298;306.1919;150.2381;83.5853
12.33;0.2899;0.8890;0.7298;306.2043;150.2652;83.5517
12.35;0.2899;0.8890;0.7299;306.1656;150.2572;83.5347
12.37;0.2899;0.8890;0.7300;306.1269;150.2493;83.5178
12.38;0.2899;0.8889;0.7300;306.1269;150.2493;83.5178
12.40;0.2898;0.8889;0.7301;306.0881;150.2414;83.5008
12.42;0.2898;0.8890;0.7302;306.0371;150.2064;83.5175
12.43;0.2898;0.8890;0.7303;305.9860;150.1713;83.5342
12.45;0.2898;0.8889;0.7304;305.9472;150.1635;83.5172
12.47;0.2899;0.8891;0.7307;305.8327;150.0422;83.5848
12.48;0.2898;0.8892;0.7308;305.7388;150.0694;83.6034
12.50;0.2898;0.8893;0.7311;305.6122;149.9431;83.7060
12.52;0.2897;0.8895;0.7314;305.4551;149.9063;83.7037
12.53;0.2897;0.8895;0.7314;305.4551;149.9063;83.7769
12.55;0.2895;0.8897;0.7315;305.3307;150.0233;83.7638
12.57;0.2895;0.8898;0.7316;305.2675;149.9358;83.8160
12.58;0.2895;0.8898;0.7316;305.2675;149.9358;83.8160
12.60;0.2896;0.8899;0.7317;305.2043;149.8480;83.7952
12.62;0.2895;0.8899;0.7317;305.1737;149.9386;83.8357
12.63;0.2895;0.8899;0.7317;305.1736;149.9386;83.7625
12.65;0.2895;0.8899;0.7317;305.1736;149.9386;83.7625
12.67;0.2895;0.8900;0.7318;305.1105;149.8742;83.8151
12.68;0.2893;0.8899;0.7317;305.1431;150.0292;83.8029
12.70;0.2894;0.8899;0.7318;305.1227;149.9025;83.7806
12.72;0.2894;0.8898;0.7317;305.1982;149.9949;83.7668
