5.35;0.2839;0.9332;0.7034;303.9033;156.2812;85.6416
5.37;0.2840;0.9330;0.7037;303.8433;156.2138;85.7049
5.38;0.2841;0.9327;0.7041;303.8253;156.1055;85.9863
5.40;0.2841;0.9327;0.7041;303.8253;156.1055;85.9863
5.42;0.2842;0.9322;0.7046;303.8386;156.0490;86.0586
5.43;0.2844;0.9317;0.7051;303.8412;155.9654;86.1046
5.45;0.2847;0.9307;0.7057;303.9788;155.9260;86.1058
5.47;0.2847;0.9305;0.7059;303.9806;155.9638;86.0431
5.48;0.2847;0.9299;0.7065;303.9413;156.0104;85.9519
5.50;0.2847;0.9299;0.7065;303.9413;156.0104;85.9519
5.52;0.2847;0.9293;0.7073;303.8904;156.0569;85.9059
5.53;0.2848;0.9286;0.7078;303.9825;156.1358;85.9032
5.55;0.2848;0.9277;0.7088;303.9604;156.2836;85.9432
5.57;0.2848;0.9273;0.7091;303.9489;156.3261;85.9219
5.58;0.2847;0.9266;0.7096;304.0115;156.5409;85.8838
5.60;0.2847;0.9266;0.7096;304.0115;156.5409;85.8838
5.62;0.2846;0.9259;0.7101;304.0737;156.7809;85.7717
5.63;0.2845;0.9252;0.7109;304.0479;156.8990;85.7227
5.65;0.2845;0.9241;0.7119;304.0838;157.1475;85.7722
5.67;0.2846;0.9237;0.7122;304.1097;157.1178;85.8873
5.68;0.2844;0.9230;0.7128;304.0080;157.3038;85.9666
5.70;0.2844;0.9230;0.7128;304.0080;157.3038;85.9666
5.72;0.2845;0.9224;0.7135;303.9071;157.1860;86.4176
5.73;0.2843;0.9218;0.7141;303.8098;157.2730;86.6197
5.75;0.2842;0.9210;0.7152;303.6225;157.2197;87.0021
5.77;0.2844;0.9207;0.7156;303.5332;157.0521;87.2576
5.78;0.2844;0.9201;0.7162;303.4049;156.9435;87.4924
5.80;0.2844;0.9201;0.7162;303.4049;156.9435;87.4924
5.82;0.2845;0.9196;0.7169;303.2359;156.6325;87.8826
5.83;0.2845;0.9192;0.7176;303.0112;156.4029;88.2361
5.85;0.2849;0.9186;0.7188;302.6059;155.7227;88.9474
5.87;0.2849;0.9183;0.7189;302.5869;155.6535;89.0921
5.88;0.2849;0.9179;0.7194;302.3568;155.3688;89.4357
5.90;0.2849;0.9179;0.7194;302.3568;155.3688;89.4357
5.92;0.2851;0.9173;0.7197;302.2712;155.1375;89.6794
5.93;0.2852;0.9166;0.7205;302.0180;154.7405;90.0889
5.95;0.2854;0.9161;0.7209;301.8453;154.4877;90.3647
5.97;0.2853;0.9159;0.7210;301.7700;154.4536;90.4017
5.98;0.2855;0.9156;0.7215;301.5809;154.1733;90.6371
6.00;0.2855;0.9156;0.7215;301.5809;154.1733;90.6371
6.02;0.2855;0.9152;0.7219;301.3988;154.0492;90.7779
6.03;0.2855;0.9148;0.7221;301.3599;153.9483;90.9521
6.05;0.2853;0.9147;0.7228;301.0332;153.8505;91.2059
6.07;0.2854;0.9146;0.7230;300.9944;153.6968;91.2995
6.08;0.2854;0.9145;0.7234;300.8420;153.5789;91.5121
6.10;0.2854;0.9145;0.7234;300.8420;153.5789;91.5121
6.12;0.2856;0.9143;0.7238;300.7496;153.2401;91.8084
6.13;0.2857;0.9143;0.7242;300.6198;152.9833;92.0449
6.15;0.2858;0.9142;0.7247;300.5132;152.6824;92.4512
6.17;0.2859;0.9142;0.7247;300.5055;152.5479;92.5460
6.18;0.2861;0.9140;0.7248;300.5647;152.3698;92.7007
6.20;0.2861;0.9140;0.7248;300.5647;152.3697;92.7007
6.22;0.2863;0.9138;0.7249;300.5641;152.1093;92.9258
6.23;0.2867;0.9136;0.7250;300.5731;151.6580;93.3540
6.25;0.2870;0.9134;0.7251;300.4712;151.2194;93.7599
6.27;0.2871;0.9134;0.7251;300.4503;151.0301;93.9635
6.28;0.2874;0.9132;0.7253;300.3640;150.5973;94.3344
6.30;0.2874;0.9132;0.7253;300.3640;150.5973;94.3344
6.32;0.2878;0.9132;0.7256;300.3039;150.0505;94.8733
6.33;0.2882;0.9131;0.7259;300.2454;149.5261;95.4127
6.35;0.2890;0.9129;0.7263;300.2627;148.6383;96.1541
6.37;0.2892;0.9128;0.7264;300.2843;148.3695;96.4118
6.38;0.2897;0.9126;0.7266;300.3675;147.9094;96.8097
6.40;0.2897;0.9126;0.7266;300.3675;147.9094;96.8097
6.42;0.2902;0.9125;0.7268;300.4385;147.4186;97.2428
6.43;0.2908;0.9123;0.7271;300.5508;146.8782;97.8699
6.45;0.2912;0.9122;0.7274;300.5990;146.3732;98.3733
6.47;0.2914;0.9122;0.7276;300.6237;146.1332;98.6241
6.48;0.2919;0.9120;0.7276;300.8282;145.7403;99.0152
6.50;0.2919;0.9120;0.7276;300.8282;145.7402;99.0152
6.52;0.2921;0.9118;0.7278;300.9070;145.4633;99.2720
6.53;0.2925;0.9117;0.7278;301.0719;145.1732;99.5351
