9.90;0.2909;0.8894;0.7319;305.9500;145.3385;67.3323
9.92;0.2907;0.8896;0.7320;305.8550;145.3743;67.3632
9.93;0.2906;0.8895;0.7320;305.8297;145.4883;67.2992
9.95;0.2905;0.8894;0.7318;305.8894;145.5606;67.2407
9.97;0.2905;0.8894;0.7318;305.8894;145.5606;67.2407
9.98;0.2905;0.8894;0.7319;305.8395;145.5176;67.2631
10.00;0.2905;0.8894;0.7319;305.8395;145.5176;67.2631
10.02;0.2904;0.8894;0.7319;305.8142;145.6317;67.1990
10.03;0.2905;0.8893;0.7319;305.8591;145.5762;67.1908
10.05;0.2903;0.8893;0.7318;305.8241;145.6611;67.1628
10.07;0.2903;0.8893;0.7318;305.8241;145.6611;67.1628
10.08;0.2903;0.8892;0.7318;305.8241;145.6611;67.1628
10.10;0.2903;0.8892;0.7318;305.8241;145.6611;67.1628
10.12;0.2903;0.8891;0.7317;305.8241;145.6611;67.1628
10.13;0.2903;0.8891;0.7317;305.8241;145.6611;67.1628
10.15;0.2903;0.8890;0.7317;305.7741;145.5946;67.1852
10.17;0.2903;0.8890;0.7317;305.7741;145.5946;67.1852
10.18;0.2904;0.8891;0.7317;305.7242;145.5281;67.2078
10.20;0.2904;0.8891;0.7317;305.7242;145.5281;67.2078
10.22;0.2905;0.8890;0.7317;305.7340;145.5104;67.1715
10.23;0.2906;0.8891;0.7318;305.6840;145.4439;67.1940
10.25;0.2904;0.8891;0.7318;305.6490;145.5288;67.0928
10.27;0.2904;0.8892;0.7319;305.5991;145.4858;67.1887
10.28;0.2904;0.8892;0.7320;305.5590;145.4724;67.1750
10.30;0.2904;0.8892;0.7320;305.5590;145.4724;67.1750
10.32;0.2904;0.8893;0.7321;305.5287;145.4886;67.1249
10.33;0.2904;0.8892;0.7321;305.5287;145.4886;67.1249
10.35;0.2904;0.8893;0.7322;305.4688;145.4159;67.1841
10.37;0.2903;0.8889;0.7322;305.4688;145.4159;67.1427
10.38;0.2902;0.8889;0.7324;305.4688;145.4159;67.1472
10.40;0.2902;0.8889;0.7324;305.4688;145.4159;67.1473
10.42;0.2902;0.8889;0.7325;305.4688;145.4159;67.1227
10.43;0.2902;0.8888;0.7325;305.4688;145.4159;67.1296
10.45;0.2901;0.8887;0.7325;305.4688;145.4159;67.1051
10.47;0.2901;0.8887;0.7326;305.4688;145.4159;67.1051
10.48;0.2901;0.8886;0.7326;305.4688;145.4159;67.1313
10.50;0.2901;0.8886;0.7326;305.4688;145.4159;67.1313
10.52;0.2901;0.8886;0.7326;305.4688;145.4159;67.1506
10.53;0.2901;0.8886;0.7326;305.4688;145.4159;67.1698
10.55;0.2901;0.8886;0.7327;305.4688;145.4159;67.1890
