8.33;0.2990;0.8762;0.7168;317.3793;143.5732;144.5445
8.35;0.2989;0.8762;0.7168;317.3793;143.5732;144.6617
8.37;0.2989;0.8762;0.7169;317.3793;143.5732;144.5884
8.38;0.2989;0.8761;0.7169;317.3793;143.5732;144.6044
8.40;0.2989;0.8761;0.7169;317.3793;143.5732;144.6044
8.42;0.2989;0.8761;0.7169;317.3793;143.5732;144.5753
8.43;0.2989;0.8761;0.7169;317.3793;143.5732;144.5180
8.45;0.2989;0.8761;0.7169;317.3793;143.5732;144.5910
8.47;0.2989;0.8761;0.7169;317.3793;143.5732;144.5616
8.48;0.2988;0.8760;0.7170;317.3793;143.5732;144.5772
8.50;0.2988;0.8760;0.7170;317.3793;143.5732;144.5771
8.52;0.2988;0.8759;0.7171;317.3793;143.5732;144.5444
8.53;0.2987;0.8758;0.7171;317.3793;143.5732;144.5470
8.55;0.2987;0.8758;0.7172;317.3793;143.5732;144.5467
8.57;0.2987;0.8758;0.7172;317.3793;143.5732;144.5467
8.58;0.2987;0.8758;0.7172;317.3793;143.5732;144.5467
8.60;0.2987;0.8758;0.7172;317.3793;143.5732;144.5467
8.62;0.2987;0.8758;0.7172;317.3793;143.5732;144.5308
8.63;0.2987;0.8758;0.7172;317.3793;143.5732;144.5308
8.65;0.2987;0.8758;0.7172;317.3793;143.5732;144.5308
8.67;0.2987;0.8758;0.7172;317.3793;143.5732;144.5308
8.68;0.2987;0.8758;0.7172;317.3793;143.5732;144.4853
8.70;0.2987;0.8758;0.7172;317.3793;143.5732;144.4853
8.72;0.2987;0.8758;0.7172;317.3793;143.5732;144.4987
8.73;0.2987;0.8758;0.7172;317.3793;143.5732;144.4827
8.75;0.2987;0.8758;0.7172;317.3793;143.5732;144.5279
8.77;0.2987;0.8758;0.7172;317.3793;143.5732;144.5279
8.78;0.2987;0.8758;0.7172;317.3793;143.5732;144.5279
8.80;0.2987;0.8758;0.7172;317.3793;143.5732;144.5279
8.82;0.2987;0.8758;0.7172;317.3793;143.5732;144.5295
8.83;0.2987;0.8758;0.7172;317.3793;143.5732;144.6027
8.85;0.2987;0.8758;0.7172;317.3793;143.5732;144.6760
8.87;0.2987;0.8758;0.7172;317.3793;143.5732;144.6321
8.88;0.2987;0.8758;0.7172;317.3793;143.5732;144.6908
8.90;0.2987;0.8758;0.7172;317.3793;143.5732;144.6908
8.92;0.2987;0.8758;0.7171;317.3793;143.5732;144.7042
8.93;0.2987;0.8758;0.7172;317.3793;143.5732;144.6470
8.95;0.2987;0.8758;0.7172;317.3793;143.5732;144.7335
8.97;0.2987;0.8758;0.7172;317.3793;143.5732;144.7335
8.98;0.2987;0.8757;0.7172;317.3793;143.5732;144.7012
9.00;0.2987;0.8757;0.7172;317.3793;143.5732;144.7012
9.02;0.2987;0.8757;0.7172;317.3793;143.5732;144.7011
9.03;0.2987;0.8758;0.7172;317.3793;143.5732;144.5958
9.05;0.2987;0.8758;0.7171;317.3793;143.5732;144.6050
9.07;0.2988;0.8759;0.7171;317.3793;143.5732;144.6184
9.08;0.2988;0.8760;0.7170;317.3793;143.5732;144.6609
9.10;0.2988;0.8760;0.7170;317.3793;143.5732;144.6609
9.12;0.2989;0.8761;0.7169;317.3793;143.5732;144.7674
9.13;0.2990;0.8762;0.7168;317.3793;143.5732;144.6498
9.15;0.2990;0.8763;0.7167;317.3793;143.5732;144.4428
9.17;0.2990;0.8763;0.7167;317.3793;143.5732;144.4428
9.18;0.2991;0.8764;0.7167;317.3793;143.5732;144.3448
9.20;0.2991;0.8764;0.7167;317.3793;143.5732;144.3448
9.22;0.2992;0.8765;0.7165;317.3793;143.5732;144.3512
9.23;0.2993;0.8767;0.7163;317.3793;143.5732;144.3255
9.25;0.2995;0.8770;0.7161;317.3793;143.5732;144.2200
9.27;0.2996;0.8772;0.7160;317.3793;143.5732;144.2039
9.28;0.2998;0.8775;0.7157;317.3793;143.5732;144.1681
9.30;0.2998;0.8775;0.7157;317.3793;143.5732;144.1681
9.32;0.2999;0.8777;0.7148;317.1245;143.6000;144.1303
9.33;0.3001;0.8777;0.7146;317.1161;143.5085;144.1564
9.35;0.3005;0.8777;0.7142;317.0911;143.4566;143.9982
9.37;0.3004;0.8778;0.7140;316.9755;143.5553;143.8294
9.38;0.3003;0.8783;0.7139;316.7111;143.6260;143.6867
9.40;0.3003;0.8783;0.7139;316.7111;143.6260;143.6867
9.42;0.2999;0.8790;0.7137;316.2651;143.9302;143.4368
9.43;0.2997;0.8795;0.7135;316.0330;144.0518;143.4095
9.45;0.2992;0.8800;0.7133;315.7460;144.4111;143.1685
9.47;0.2988;0.8802;0.7132;315.6233;144.6133;143.0220
