8.73;0.3018;0.8861;0.7293;308.3259;141.0933;104.6628
8.75;0.3021;0.8860;0.7294;308.3963;140.9305;104.7844
8.77;0.3021;0.8859;0.7292;308.4564;140.9978;104.8049
8.78;0.3021;0.8859;0.7293;308.4916;140.9401;104.9022
8.80;0.3021;0.8859;0.7293;308.4916;140.9401;104.9022
8.82;0.3022;0.8858;0.7292;308.5869;140.9497;104.8736
8.83;0.3022;0.8858;0.7293;308.5359;140.9095;104.9648
8.85;0.3023;0.8856;0.7292;308.6313;140.8955;105.0095
8.87;0.3023;0.8856;0.7292;308.6313;140.8955;104.9363
8.88;0.3024;0.8856;0.7292;308.6665;140.8144;105.0333
8.90;0.3024;0.8856;0.7292;308.6665;140.8144;105.0333
8.92;0.3024;0.8856;0.7292;308.6665;140.8144;105.0333
8.93;0.3023;0.8856;0.7291;308.6404;140.9224;104.9750
8.95;0.3023;0.8855;0.7291;308.6495;140.9257;104.9406
8.97;0.3022;0.8855;0.7290;308.6235;141.0338;104.8090
8.98;0.3019;0.8855;0.7289;308.5533;141.2200;104.8342
9.00;0.3019;0.8855;0.7289;308.5533;141.2200;104.8342
9.02;0.3017;0.8854;0.7287;308.5785;141.3682;104.7578
9.03;0.3014;0.8855;0.7287;308.4132;141.5228;104.6635
9.05;0.3011;0.8856;0.7286;308.3433;141.6864;104.6142
9.07;0.3010;0.8856;0.7286;308.3083;141.7684;104.5894
9.08;0.3007;0.8858;0.7286;308.1781;141.8656;104.5922
9.10;0.3007;0.8858;0.7286;308.1781;141.8656;104.5922
9.12;0.3006;0.8858;0.7287;308.0575;141.9431;104.4870
9.13;0.3003;0.8858;0.7285;307.9723;142.1744;104.2686
9.15;0.3002;0.8859;0.7285;307.8618;142.2567;104.1279
9.17;0.3000;0.8859;0.7284;307.7926;142.3991;104.0763
9.18;0.2996;0.8861;0.7285;307.6382;142.6088;103.9435
9.20;0.2996;0.8861;0.7285;307.6382;142.6089;103.9435
9.22;0.2995;0.8863;0.7287;307.4922;142.5613;103.9163
9.23;0.2995;0.8861;0.7287;307.5071;142.7121;103.7161
9.25;0.2994;0.8860;0.7285;307.4984;142.9505;103.3818
9.27;0.2993;0.8860;0.7285;307.4845;143.0658;103.2859
9.28;0.2990;0.8861;0.7285;307.3622;143.3145;103.1199
9.30;0.2990;0.8861;0.7285;307.3622;143.3145;103.1199
9.32;0.2986;0.8862;0.7285;307.2100;143.5288;102.9837
9.33;0.2984;0.8863;0.7285;307.1866;143.6411;102.9217
9.35;0.2982;0.8863;0.7286;307.0684;143.7717;102.8120
9.37;0.2982;0.8863;0.7286;307.0684;143.7482;102.8853
9.38;0.2981;0.8864;0.7287;306.9943;143.7983;102.7682
9.40;0.2981;0.8864;0.7287;306.9943;143.7983;102.7682
9.42;0.2982;0.8863;0.7286;307.0254;143.8344;102.6640
9.43;0.2982;0.8863;0.7287;306.9619;143.8656;102.5853
9.45;0.2983;0.8861;0.7286;307.0037;143.9294;102.4464
9.47;0.2982;0.8861;0.7286;306.9810;144.0188;102.4573
9.48;0.2981;0.8861;0.7286;306.9179;144.0977;102.3050
9.50;0.2981;0.8861;0.7286;306.9179;144.0977;102.3050
9.52;0.2978;0.8861;0.7285;306.8625;144.2965;102.2876
9.53;0.2979;0.8862;0.7286;306.8114;144.2347;102.2325
9.55;0.2978;0.8863;0.7286;306.7275;144.2350;102.2226
9.57;0.2979;0.8862;0.7286;306.7381;144.2393;102.1879
9.58;0.2979;0.8863;0.7287;306.6542;144.2162;102.1780
9.60;0.2979;0.8863;0.7287;306.6542;144.2162;102.1780
9.62;0.2979;0.8863;0.7287;306.6427;144.3109;102.1534
9.63;0.2979;0.8863;0.7287;306.6127;144.4042;101.9694
9.65;0.2977;0.8864;0.7288;306.5399;144.6034;101.7182
9.67;0.2976;0.8864;0.7287;306.5293;144.7221;101.6934
9.68;0.2974;0.8866;0.7289;306.3734;144.8247;101.6370
9.70;0.2974;0.8866;0.7289;306.3734;144.8247;101.6370
9.72;0.2973;0.8863;0.7291;306.3734;144.8247;101.5926
9.73;0.2973;0.8863;0.7291;306.3734;144.8247;101.6756
9.75;0.2973;0.8863;0.7291;306.3734;144.8247;101.6255
9.77;0.2973;0.8863;0.7291;306.3734;144.8247;101.6544
9.78;0.2973;0.8863;0.7291;306.3734;144.8247;101.6232
9.80;0.2973;0.8863;0.7291;306.3734;144.8247;101.6232
9.82;0.2973;0.8862;0.7291;306.3734;144.8247;101.6232
9.83;0.2973;0.8862;0.7291;306.3734;144.8247;101.5500
9.85;0.2973;0.8862;0.7291;306.3734;144.8247;101.6233
9.87;0.2973;0.8862;0.7291;306.3734;144.8247;101.6232
9.88;0.2973;0.8862;0.7291;306.3734;144.8247;101.6043
9.90;0.2973;0.8862;0.7291;306.3734;144.8247;101.6043
9.92;0.2973;0.8862;0.7291;306.3734;144.8247;101.6043
9.93;0.2973;0.8862;0.7291;306.3734;144.8247;101.6043
9.95;0.2973;0.8862;0.7291;306.3734;144.8247;101.6165
9.97;0.2973;0.8862;0.7291;306.3734;144.8247;101.6165
9.98;0.2973;0.8862;0.7292;306.3734;144.8247;101.6165
10.00;0.2973;0.8862;0.7292;306.3734;144.8247;101.6165
10.02;0.2973;0.8862;0.7292;306.3734;144.8247;101.7174
10.03;0.2973;0.8862;0.7292;306.3734;144.8247;101.7585
10.05;0.2973;0.8862;0.7292;306.3734;144.8247;101.6939
10.07;0.2973;0.8862;0.7292;306.3734;144.8247;101.6617
10.08;0.2973;0.8862;0.7292;306.3734;144.8247;101.5240
10.10;0.2973;0.8862;0.7292;306.3734;144.8247;101.5240
