1.45;0.3109;0.9209;0.6556;330.8337;150.9949;94.4681
1.47;0.3099;0.9208;0.6565;330.5249;151.3231;93.9015
1.48;0.3090;0.9206;0.6575;330.2093;151.6004;93.4067
1.50;0.3086;0.9205;0.6580;330.0652;151.7420;93.2456
1.52;0.3077;0.9209;0.6594;329.5848;151.9772;92.7381
1.53;0.3073;0.9210;0.6600;329.3962;152.0614;92.6121
1.55;0.3067;0.9210;0.6613;329.0677;152.2001;92.2681
1.57;0.3056;0.9212;0.6632;328.5074;152.5161;91.7260
1.58;0.3055;0.9212;0.6638;328.3203;152.5108;91.6907
1.60;0.3052;0.9211;0.6644;328.1737;152.5555;91.5452
1.62;0.3048;0.9207;0.6654;327.9083;152.6410;91.3326
1.63;0.3046;0.9205;0.6659;327.8022;152.7063;91.1235
1.65;0.3044;0.9201;0.6672;327.4225;152.6073;90.9045
1.67;0.3042;0.9199;0.6685;327.0318;152.5269;90.7577
1.68;0.3041;0.9197;0.6700;326.5698;152.3847;90.6693
1.70;0.3038;0.9198;0.6707;326.2888;152.3830;90.5740
1.72;0.3036;0.9196;0.6718;325.9124;152.3173;90.5279
1.73;0.3035;0.9196;0.6725;325.6487;152.2522;90.4568
1.75;0.3031;0.9195;0.6734;325.2267;152.2902;90.3160
1.77;0.3030;0.9195;0.6745;324.8054;152.1715;90.2677
1.78;0.3030;0.9198;0.6756;324.2660;152.0226;90.1829
1.80;0.3031;0.9200;0.6763;324.0038;151.8678;90.2619
1.82;0.3030;0.9207;0.6773;323.4463;151.6897;90.4019
1.83;0.3029;0.9210;0.6778;323.2052;151.6080;90.5159
1.85;0.3030;0.9217;0.6787;322.7322;151.3455;90.7955
1.87;0.3034;0.9223;0.6799;322.2852;150.8379;91.2480
1.88;0.3035;0.9224;0.6801;322.2038;150.7353;91.3838
1.90;0.3038;0.9225;0.6804;322.1434;150.5177;91.5919
1.92;0.3041;0.9225;0.6809;322.0498;150.2670;91.7467
1.93;0.3041;0.9226;0.6811;321.9830;150.1781;91.8597
1.95;0.3045;0.9225;0.6816;321.9253;149.8497;92.0625
1.97;0.3049;0.9221;0.6820;322.0058;149.5508;92.2447
1.98;0.3054;0.9216;0.6824;322.0995;149.2672;92.3267
2.00;0.3055;0.9214;0.6827;322.1087;149.1458;92.3394
2.02;0.3059;0.9209;0.6833;322.1678;148.8302;92.4362
2.03;0.3062;0.9205;0.6835;322.2315;148.6508;92.5689
2.05;0.3069;0.9200;0.6842;322.2780;148.1650;92.8932
2.07;0.3075;0.9195;0.6849;322.3110;147.6885;93.2366
2.08;0.3080;0.9189;0.6855;322.3900;147.2841;93.6043
2.10;0.3083;0.9186;0.6859;322.4061;147.0582;93.7715
2.12;0.3087;0.9177;0.6862;322.5928;146.8021;93.9638
2.13;0.3090;0.9172;0.6864;322.6577;146.5902;94.1005
2.15;0.3097;0.9163;0.6870;322.7408;146.2167;94.2267
2.17;0.3105;0.9156;0.6882;322.6948;145.6830;94.6140
2.18;0.3107;0.9157;0.6888;322.5352;145.4416;94.8261
2.20;0.3108;0.9156;0.6891;322.4800;145.3584;94.9263
2.22;0.3114;0.9153;0.6898;322.4230;144.9421;95.2795
2.23;0.3115;0.9152;0.6901;322.3666;144.8360;95.3791
2.25;0.3119;0.9151;0.6906;322.3086;144.5517;95.7507
